Page_Number,Type,Price,Price_Per_M2,Surface_m2,Rooms,Bedrooms,Floor,Address,City,PostalCode,Department,Energy_Class,Is_New,Agency,URL,Confidence_Score
3,Appartement,500 000 €, 10 870 €/m²,46 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/249868911.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,240 000 €, 9 231 €/m²,26 m²,1 pièce(s),N/A,1,"Père Lachaise-Réunion, Paris 20ème (75020)",Paris 20ème,75020,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/256355589.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,479 000 €, 12 605 €/m²,38 m²,3 pièce(s),1 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/254920503.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,1 250 000 €, 9 661 €/m²,"129,4 m²",5 pièce(s),3 chambre(s),5,"Secrétan, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.bellesdemeures.com/255914835/detail.htm,10
3,Appartement,475 000 €, 10 556 €/m²,45 m²,3 pièce(s),1 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255732955.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,680 000 €, 12 450 €/m²,"54,6 m²",3 pièce(s),2 chambre(s),3,"Amandiers, Paris 11ème (75011)",Paris 11ème,75011,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/belleville-saint-maur/256214115.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,610 000 €, 7 625 €/m²,80 m²,4 pièce(s),3 chambre(s),4,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/254714301.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,305 000 €, 7 821 €/m²,39 m²,2 pièce(s),1 chambre(s),2,"Charles-Hermite-Evangile, Paris 18ème (75018)",Paris 18ème,75018,75,G,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/charles-hermite-evangile/255244177.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,255 000 €, 11 087 €/m²,23 m²,1 pièce(s),N/A,1,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/256053987.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,1 190 000 €, 6 103 €/m²,195 m²,6 pièce(s),4 chambre(s),6,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.bellesdemeures.com/254408613/detail.htm,10
3,Appartement,1 500 000 €, 11 029 €/m²,136 m²,4 pièce(s),2 chambre(s),4,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/255156179.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
3,Appartement,955 000 €, 15 403 €/m²,62 m²,3 pièce(s),2 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/250533703.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D3#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,699 000 €, 7 823 €/m²,"89,4 m²",4 pièce(s),2 chambre(s),4,"Danube-Porte des Lilas, Paris 19ème (75019)",Paris 19ème,75019,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/255831045.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,245 000 €, 12 250 €/m²,20 m²,1 pièce(s),N/A,1,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/256358715.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,239 000 €, 11 381 €/m²,21 m²,1 pièce(s),N/A,1,Paris 18ème (75018),Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/256369639.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,119 000 €, 10 818 €/m²,11 m²,1 pièce(s),N/A,1,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/256158153.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,435 000 €, 12 083 €/m²,36 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/255307703.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,499 000 €, 9 596 €/m²,52 m²,3 pièce(s),2 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255847501.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,520 000 €, 8 000 €/m²,65 m²,3 pièce(s),2 chambre(s),3,"Pont de Flandre, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/pont-de-flandre/255842991.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,498 700 €, 12 468 €/m²,40 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,G,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/256077399.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,910 000 €, 11 375 €/m²,80 m²,4 pièce(s),3 chambre(s),4,"Secrétan, Paris 19ème (75019)",Paris 19ème,75019,75,N/A,Non,N/A,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,10
1,Appartement,438 000 €, 8 725 €/m²,"50,2 m²",2 pièce(s),N/A,2,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,N/A,Non,N/A,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/231682517/,10
1,Appartement,440 000 €, 11 265 €/m²,"39,1 m²",2 pièce(s),1 chambre(s),2,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/255921317.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,310 000 €, 8 857 €/m²,35 m²,2 pièce(s),1 chambre(s),2,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/255841385.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,625 000 €, 8 929 €/m²,70 m²,3 pièce(s),2 chambre(s),3,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/256248623.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,330 000 €, 9 706 €/m²,34 m²,2 pièce(s),1 chambre(s),2,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255934291.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,540 000 €, 8 308 €/m²,65 m²,3 pièce(s),2 chambre(s),3,"Bassin de la Villette, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bassin-de-la-villette/254252681.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,790 000 €, 10 972 €/m²,72 m²,3 pièce(s),2 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255640073.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,2 090 000 €, 8 496 €/m²,246 m²,6 pièce(s),4 chambre(s),6,Paris 20ème (75020),Paris 20ème,75020,75,D,Oui,N/A,https://www.bellesdemeures.com/256220393/detail.htm,10
1,Appartement,295 000 €, 8 194 €/m²,36 m²,1 pièce(s),1 chambre(s),1,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/256354657.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
1,Appartement,400 000 €, 11 111 €/m²,36 m²,2 pièce(s),1 chambre(s),2,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255639773.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
